#id: 3
#name: S.cerevisiae - Whole organism (Integrated)
#score: 23.39
#weight: 
#description: integrated dataset: weighted average of all S.cerevisiae WHOLE_ORGANISM datasets<br/><b>Interaction consistency score</b>: 23.39&nbsp<b>Coverage</b>: 96
#organ: WHOLE_ORGANISM
#integrated : true
#coverage: 96
#publication_year: 2015
#filename: 4932-WHOLE_ORGANISM-integrated.txt
#
internal_id	string_external_id	abundance
631593	4932.YHR045W	20.2
632723	4932.YKR035C	1.11
632731	4932.YKR042W	804
631990	4932.YIL171W-A	1.35
629711	4932.YDL142C	9.55
633606	4932.YMR066W	7.94
632282	4932.YJR001W	18.2
631089	4932.YGL196W	17.6
632263	4932.YJL209W	23.2
630112	4932.YDR264C	56.6
633932	4932.YNL035C	50.8
630761	4932.YFL015C	1.25
633861	4932.YMR297W	524
633142	4932.YLR250W	81.0
633520	4932.YML122C	1.61
629353	4932.YBR281C	39.9
629525	4932.YCR075C	1.34
632388	4932.YJR105W	569
632372	4932.YJR090C	7.04
631041	4932.YGL150C	74.2
634890	4932.YOR349W	9.73
634849	4932.YOR314W	0.466
630006	4932.YDR171W	84.4
629342	4932.YBR270C	1.48
628820	4932.YAL023C	110
632411	4932.YJR127C	3.97
634561	4932.YOR041C	1.34
634531	4932.YOR014W	39.8
633296	4932.YLR390W	19.9
633247	4932.YLR345W	41.2
633361	4932.YLR448W	1189
630159	4932.YDR311W	49.9
631542	4932.YHR002W	1.14
630336	4932.YDR472W	75.2
634318	4932.YNR062C	1.78
634062	4932.YNL155W	52.6
628814	4932.YAL018C	1.07
634002	4932.YNL100W	71.1
629283	4932.YBR216C	33.8
634913	4932.YOR372C	8.93
630354	4932.YDR491C	1.16
631670	4932.YHR108W	125
629850	4932.YDR025W	4286
629138	4932.YBR086C	76.0
628882	4932.YAR003W	10.2
633794	4932.YMR236W	76.8
634650	4932.YOR127W	5.51
634345	4932.YOL011W	6.09
633356	4932.YLR443W	1.28
632811	4932.YLL013C	51.7
634469	4932.YOL124C	33.4
630414	4932.YDR545W	1.41
631879	4932.YIL066W-A	0.198
631481	4932.YHL002W	24.5
630621	4932.YER090C-A	10.5
630567	4932.YER051W	8.09
630071	4932.YDR228C	52.5
630510	4932.YER004W	54.8
634665	4932.YOR142W	346
632704	4932.YKR016W	99.1
632834	4932.YLL036C	114
629593	4932.YDL029W	158
630052	4932.YDR210W-A	2.89
630053	4932.YDR210W-B	4.57
632902	4932.YLR034C	11.5
632952	4932.YLR083C	38.7
629074	4932.YBR028C	28.4
629688	4932.YDL121C	65.9
633626	4932.YMR085W	1.37
631803	4932.YHR219W	1.2
635304	4932.YPR065W	8.22
634712	4932.YOR184W	337
629569	4932.YDL007W	23.4
630618	4932.YER088C-A	0.267
633767	4932.YMR210W	5.41
630367	4932.YDR504C	3.34
631231	4932.YGR067C	1.29
634683	4932.YOR158W	42.4
635262	4932.YPR024W	224
630356	4932.YDR493W	5.38
631420	4932.YGR241C	69.7
630924	4932.YGL036W	9.15
635195	4932.YPL247C	10.9
634777	4932.YOR245C	8.96
635292	4932.YPR053C	1.22
632631	4932.YKL167C	24.0
629021	4932.YBL095W	8.26
632048	4932.YJL003W	7.63
633514	4932.YML116W-A	0.131
635380	4932.YPR137W	78.6
633563	4932.YMR027W	146
634638	4932.YOR115C	5.62
630180	4932.YDR327W	0.252
633097	4932.YLR208W	278
630317	4932.YDR455C	1.16
633692	4932.YMR145C	354
629994	4932.YDR161W	73.5
633653	4932.YMR110C	41.1
631019	4932.YGL128C	8.5
630048	4932.YDR209C	1.58
629516	4932.YCR065W	5.53
633186	4932.YLR288C	4.7
631612	4932.YHR059W	34.9
629059	4932.YBR013C	4.46
634951	4932.YPL011C	33.7
634220	4932.YNL309W	8.18
632331	4932.YJR048W	125
635351	4932.YPR111W	37.2
631645	4932.YHR084W	23.5
628857	4932.YAL053W	22.2
634056	4932.YNL149C	41.6
630985	4932.YGL095C	66.3
629329	4932.YBR257W	8.21
631640	4932.YHR079C-A	1.42
631894	4932.YIL079C	16.6
631302	4932.YGR133W	3.05
629196	4932.YBR137W	17.5
635090	4932.YPL146C	109
632528	4932.YKL072W	4.36
635083	4932.YPL139C	40.0
633897	4932.YNL001W	74.9
632128	4932.YJL080C	555
631717	4932.YHR150W	2.28
634084	4932.YNL176C	2.91
631992	4932.YIL173W	5.19
632611	4932.YKL149C	11.8
630550	4932.YER038W-A	0.382
635135	4932.YPL189C-A	0.047
630615	4932.YER087C-B	15.9
632537	4932.YKL081W	2314
634566	4932.YOR046C	341
635109	4932.YPL164C	1.29
633116	4932.YLR226W	36.7
629802	4932.YDL229W	2572
634369	4932.YOL032W	66.7
631571	4932.YHR027C	2722
634303	4932.YNR047W	18.6
631872	4932.YIL060W	1.48
629310	4932.YBR239C	3.51
633504	4932.YML107C	20.4
632789	4932.YKR098C	1.22
630868	4932.YFR041C	13.5
631862	4932.YIL050W	39.0
632558	4932.YKL100C	14.9
634896	4932.YOR355W	21.3
631071	4932.YGL180W	12.5
631810	4932.YIL006W	1.08
628835	4932.YAL034W-A	29.9
634853	4932.YOR316C-A	0.735
631507	4932.YHL023C	4.31
631192	4932.YGR031W	75.3
634555	4932.YOR035C	34.0
634580	4932.YOR060C	19.1
630701	4932.YER158C	6.83
633724	4932.YMR173W	89.8
629493	4932.YCR040W	1.3
633809	4932.YMR250W	40.4
630369	4932.YDR506C	6.16
630658	4932.YER123W	34.1
630926	4932.YGL038C	92.1
632806	4932.YLL008W	49.0
632669	4932.YKL206C	34.5
628853	4932.YAL047W-A	0.064
632670	4932.YKL207W	13.2
633033	4932.YLR154W-E	2.69
633889	4932.YMR319C	15.1
630572	4932.YER055C	359
628950	4932.YBL031W	4.56
629392	4932.YCL017C	62.8
635176	4932.YPL228W	56.1
634792	4932.YOR260W	160
635450	4932.YPR196W	1.25
631537	4932.YHL049C	1.42
632881	4932.YLR013W	1.38
632933	4932.YLR064W	51.7
629864	4932.YDR035W	280
629091	4932.YBR045C	0.123
634922	4932.YOR380W	1.86
630594	4932.YER072W	163
630371	4932.YDR508C	330
633584	4932.YMR046C	5.47
634661	4932.YOR138C	91.6
635404	4932.YPR158W	1.24
632103	4932.YJL058C	18.5
629904	4932.YDR075W	28.8
633066	4932.YLR177W	18.5
631398	4932.YGR220C	41.2
633441	4932.YML052W	485
631759	4932.YHR187W	58.6
631455	4932.YGR275W	31.9
634818	4932.YOR286W	77.8
630083	4932.YDR240C	8.32
635316	4932.YPR076W	1.42
632820	4932.YLL022C	56.9
634668	4932.YOR143C	35.4
629112	4932.YBR063C	1.4
630639	4932.YER105C	62.3
632066	4932.YJL023C	7.39
629033	4932.YBL104C	13.5
632628	4932.YKL165C	11.5
630382	4932.YDR518W	6.2
630156	4932.YDR308C	16.9
633024	4932.YLR151C	3.37
633824	4932.YMR264W	11.8
631027	4932.YGL136C	1.49
635256	4932.YPR018W	21.8
630527	4932.YER018C	32.0
632312	4932.YJR029W	5.09
629200	4932.YBR141C	7.93
632187	4932.YJL136C	879
629973	4932.YDR140W	31.8
632572	4932.YKL112W	71.1
630425	4932.YEL009C-A	0.464
629169	4932.YBR114W	5.22
631568	4932.YHR024C	378
634965	4932.YPL025C	1.62
629550	4932.YCR097W-A	1.09
632009	4932.YIR014W	2.27
635011	4932.YPL070W	8.24
633264	4932.YLR361C	18.3
635149	4932.YPL202C	2.48
632644	4932.YKL180W	673
632729	4932.YKR040C	1.13
632289	4932.YJR007W	464
630632	4932.YER098W	3.4
631595	4932.YHR047C	737
632166	4932.YJL118W	2.5
631997	4932.YIR002C	2.6
630886	4932.YGL001C	175
629682	4932.YDL115C	13.5
629709	4932.YDL140C	204
634596	4932.YOR073W-A	0.131
630114	4932.YDR266C	52.8
631086	4932.YGL194C	48.9
632547	4932.YKL091C	33.9
633934	4932.YNL037C	198
630758	4932.YFL013C	25.0
635049	4932.YPL107W	24.2
631924	4932.YIL107C	19.0
633144	4932.YLR252W	1.1
634547	4932.YOR029W	1.15
634863	4932.YOR326W	415
631252	4932.YGR087C	67.6
631047	4932.YGL156W	19.0
629680	4932.YDL114W	2.49
631317	4932.YGR147C	27.7
632374	4932.YJR092W	16.9
628822	4932.YAL025C	77.6
628932	4932.YBL014C	4.5
633164	4932.YLR269C	1.4
634533	4932.YOR016C	62.9
629790	4932.YDL217C	3.71
630161	4932.YDR313C	11.0
631544	4932.YHR004C	6.58
634060	4932.YNL153C	130
629281	4932.YBR214W	69.7
634320	4932.YNR064C	1.29
633781	4932.YMR224C	6.09
629320	4932.YBR249C	1173
630827	4932.YFR008W	7.73
634004	4932.YNL102W	30.9
629876	4932.YDR047W	110
633792	4932.YMR234W	3.59
634428	4932.YOL086W-A	0.348
629135	4932.YBR084W	277
629699	4932.YDL131W	414
630506	4932.YEL077W-A	0.007
635219	4932.YPL267W	7.05
634761	4932.YOR229W	96.1
630444	4932.YEL024W	61.4
634353	4932.YOL017W	5.88
635066	4932.YPL123C	7.89
634606	4932.YOR083W	19.7
629848	4932.YDR023W	925
634847	4932.YOR312C	426
629344	4932.YBR272C	19.5
630146	4932.YDR298C	711
629835	4932.YDR011W	49.0
629419	4932.YCL043C	207
635336	4932.YPR097W	38.2
634496	4932.YOL151W	169
631693	4932.YHR131C	3.96
631837	4932.YIL029C	1.19
629456	4932.YCR009C	375
629950	4932.YDR118W	14.3
633719	4932.YMR169C	170
635309	4932.YPR070W	48.6
632988	4932.YLR118C	26.7
630513	4932.YER006W	286
635290	4932.YPR051W	28.6
632832	4932.YLL034C	71.0
633811	4932.YMR251W-A	233
632905	4932.YLR036C	10.6
629762	4932.YDL189W	21.8
629690	4932.YDL123W	82.0
633629	4932.YMR087W	1.51
633368	4932.YLR455W	35.0
634144	4932.YNL236W	34.1
634819	4932.YOR287C	4.85
629636	4932.YDL072C	104
629566	4932.YDL005C	111
633769	4932.YMR212C	77.4
634677	4932.YOR152C	25.9
632249	4932.YJL196C	56.0
632927	4932.YLR058C	1096
634779	4932.YOR247W	10.8
631472	4932.YGR292W	43.1
630420	4932.YEL006W	15.6
631422	4932.YGR243W	64.3
629887	4932.YDR058C	2.67
629476	4932.YCR024C-B	0.077
631234	4932.YGR069W	1.31
635197	4932.YPL249C	28.1
629675	4932.YDL109C	3.41
630809	4932.YFL058W	1.93
629660	4932.YDL094C	1.63
633489	4932.YML095C	3.5
634640	4932.YOR117W	79.0
633561	4932.YMR025W	1.34
633095	4932.YLR206W	35.7
635382	4932.YPR139C	60.2
633395	4932.YML009W-B	1.07
634093	4932.YNL185C	53.1
629518	4932.YCR067C	3.36
631448	4932.YGR269W	13.4
633694	4932.YMR147W	1.48
629540	4932.YCR089W	0.007
635357	4932.YPR117W	1.59
631647	4932.YHR086W	26.1
629061	4932.YBR015C	141
634953	4932.YPL013C	11.5
631644	4932.YHR083W	36.5
